feature,importance_gain,importance_split
cseguro_vida_delta_2,82.98472929000854,20
Visa_msaldodolares_lag_2,82.8583312034607,11
mplazo_fijo_dolares_lag_1,82.45486068725586,8
mprestamos_prendarios_delta_1_1,81.99052023887634,13
ctarjeta_master_debitos_automaticos,81.08721995353699,12
slope_ccheques_emitidos_2_window,80.79864978790283,8
slope_mplazo_fijo_dolares_2_window,80.42210960388184,7
tmobile_app_delta_1_1,79.58925819396973,4
inversion_ratio_lag_1,79.37960052490234,8
catm_trx_lag_1,79.29578018188477,7
cextraccion_autoservicio_delta_1,79.2336106300354,9
cprestamos_personales_delta_1_1,78.92530059814453,1
Master_mpagado_lag_1,78.70501136779785,8
ingresos_vs_saldo_lag_1_1,78.17189025878906,7
mttarjeta_master_debitos_automaticos_lag_1_1,77.89361953735352,8
mpayroll_delta_1_1,77.59229946136475,5
slope_flujo_cheques_2_window,76.3420901298523,8
ingresos_mensuales_lag_2,75.52248930931091,7
TC_Total_mlimitecompra_delta_1_1,75.49739980697632,6
slope_mcheques_depositados_2_window,75.43075942993164,8
Visa_mpagosdolares_delta_1_1,75.35981035232544,8
mttarjeta_master_debitos_automaticos_lag_2,75.06556987762451,8
mplazo_fijo_dolares_delta_2,75.05690002441406,5
ccajas_otras_delta_1_1,74.68440961837769,6
slope_ctarjeta_visa_descuentos_2_window,74.3550910949707,7
Visa_mlimitecompra_delta_1,74.26000022888184,5
slope_Visa_mpagosdolares_3_window,74.13464975357056,7
ctransferencias_recibidas_lag_1_1,74.05929946899414,6
mcheques_emitidos,73.79719018936157,9
slope_mcheques_depositados_3_window,73.69406080245972,6
Master_mconsumospesos_lag_1,72.67546892166138,8
slope_mpagodeservicios_3_window,71.84320068359375,5
Visa_mfinanciacion_limite_delta_1_1,71.33269929885864,5
tmobile_app_delta_1,70.2401008605957,2
cextraccion_autoservicio_delta_2,69.94489097595215,8
TC_Total_mconsumosdolares_delta_1,69.82699966430664,5
slope_mttarjeta_master_debitos_automaticos_2_window,69.2161512374878,6
cmobile_app_trx_lag_1,69.05374050140381,5
matm_other_lag_1,68.92856979370117,6
matm_other,68.12029027938843,6
cpayroll_trx_lag_2,67.97982025146484,8
slope_mpayroll_3_window,67.88824987411499,6
Visa_fultimo_cierre_delta_1_1,67.76699113845825,6
slope_Visa_msaldodolares_2_window,67.61526155471802,6
TC_Total_fultimo_cierre_lag_1,67.44731044769287,6
cprestamos_prendarios,67.3125,4
mtarjeta_visa_descuentos_delta_1,67.00972008705139,7
Master_mconsumospesos_delta_1_1,66.81956052780151,6
Master_cconsumos_lag_1_1,66.73466110229492,5
TC_Total_mpagado_delta_1_1,66.71404123306274,7
ctarjeta_debito_lag_2,66.5575499534607,8
mttarjeta_master_debitos_automaticos_delta_2,66.47467088699341,6
ctransferencias_emitidas_delta_1_1,66.36497211456299,6
slope_cseguro_accidentes_personales_3_window,66.33134126663208,7
mtarjeta_master_consumo_lag_1,66.05657911300659,6
Visa_mfinanciacion_limite_delta_1,65.96766948699951,5
ctarjeta_debito_delta_1_1,65.4348692893982,9
slope_mcheques_emitidos_2_window,65.10176992416382,6
TC_Total_msaldodolares_lag_1,64.77165985107422,5
slope_Master_Finiciomora_3_window,64.7051796913147,10
slope_Visa_mpagosdolares_2_window,64.30044031143188,6
slope_cseguro_vida_3_window,64.15590000152588,5
Visa_mpagosdolares_delta_1,63.886009216308594,6
ccomisiones_otras_delta_1_1,63.663859844207764,7
mtarjeta_visa_descuentos_delta_1_1,63.6468608379364,8
diversificacion_financiera_delta_1_1,63.3847017288208,3
slope_Master_mconsumosdolares_2_window,63.24136018753052,9
slope_Master_Finiciomora_2_window,63.108901023864746,4
mttarjeta_master_debitos_automaticos_delta_1_1,62.888450384140015,8
Master_msaldototal_lag_2,62.8089394569397,8
ccajas_extracciones_delta_1,62.607500076293945,5
catm_trx_lag_1_1,62.4602108001709,5
inversion_ratio_delta_1_1,61.948880672454834,8
ccheques_emitidos,61.27322959899902,6
slope_mtarjeta_master_descuentos_3_window,60.81486988067627,5
slope_ccheques_depositados_2_window,60.326860427856445,5
tcallcenter_delta_2,60.19459915161133,1
cextraccion_autoservicio_lag_1,59.21369934082031,6
ingresos_vs_saldo_lag_2,58.79671001434326,6
slope_mforex_sell_2_window,58.77374982833862,6
tcallcenter_lag_1,58.640400886535645,3
TC_Total_mpagado_lag_2,58.571120262145996,6
cseguro_vivienda_lag_1,58.280539989471436,7
slope_ccheques_emitidos_3_window,58.036288261413574,4
Master_mpagosdolares,57.45144033432007,8
tcallcenter_delta_1,57.067298889160156,1
Visa_mpagosdolares_lag_1,57.02861928939819,9
limite_tarjetas_total_delta_1,56.98641061782837,6
TC_Total_mpagosdolares_delta_1,56.82817029953003,6
cplazo_fijo_delta_1,56.82270050048828,1
Master_msaldototal_delta_1_1,56.15575075149536,5
slope_ccajas_depositos_2_window,55.41387939453125,5
mpayroll_corregida_lag_1_1,55.2908296585083,5
mprestamos_prendarios_lag_1_1,55.024930477142334,5
Visa_mpagado_lag_1_1,54.273380756378174,6
mtarjeta_visa_descuentos_delta_2,53.67934989929199,5
slope_minversion2_2_window,53.6295108795166,6
slope_mcaja_ahorro_adicional_3_window,53.54693937301636,6
mprestamos_prendarios_lag_2,53.47130012512207,5
cextraccion_autoservicio_lag_1_1,52.61556959152222,6
catm_trx_lag_2,52.03385829925537,3
Visa_mlimitecompra_delta_1_1,51.69744110107422,5
Master_cconsumos_lag_2,51.42320966720581,5
Master_mpagosdolares_delta_1,51.141600370407104,8
cpayroll_trx_lag_1,51.10327959060669,5
Visa_msaldodolares_delta_2,49.630019187927246,5
ccajas_consultas_lag_1_1,49.47152900695801,4
Master_fultimo_cierre_lag_2,49.28666973114014,5
mpayroll_corregida_delta_1_1,49.24279975891113,5
TC_Total_msaldodolares_lag_1_1,49.16936016082764,6
cseguro_vivienda_lag_1_1,48.9935998916626,5
matm_other_delta_1_1,48.77574062347412,5
ccajas_transacciones_lag_1_1,48.636820793151855,4
slope_inversion_ratio_2_window,48.57030010223389,4
ccajas_extracciones_delta_1_1,48.25409936904907,5
flujo_cheques_lag_1_1,48.23872995376587,7
Master_cconsumos_delta_1_1,47.89275026321411,4
Master_status_delta_1,47.85470104217529,3
slope_mforex_buy_2_window,46.8338098526001,5
slope_TC_Total_mpagosdolares_2_window,46.823180198669434,5
mprestamos_hipotecarios_delta_1,46.477190256118774,10
mtarjeta_visa_descuentos_lag_1,46.2552809715271,4
Visa_Fvencimiento_delta_1,46.06722068786621,6
ccajas_transacciones_lag_2,46.064290046691895,4
ctarjeta_master_debitos_automaticos_lag_1_1,45.90597057342529,5
cmobile_app_trx_lag_2,45.316850662231445,3
Visa_msaldodolares_lag_1_1,45.15199947357178,3
Visa_fultimo_cierre_delta_1,44.96059989929199,3
mforex_sell_delta_2,44.712480545043945,4
cseguro_vivienda,44.58679962158203,3
ctransferencias_emitidas_lag_2,44.4167594909668,5
TC_Total_Finiciomora_lag_1_1,44.27341055870056,7
Visa_msaldodolares_lag_1,44.18857955932617,4
active_quarter,44.17789840698242,1
ctarjeta_visa_descuentos_delta_1,44.11626052856445,3
ctarjeta_master_delta_1_1,43.92259979248047,1
TC_Total_mpagosdolares_lag_1_1,43.54810047149658,6
slope_ctarjeta_master_descuentos_3_window,43.51789093017578,4
mprestamos_hipotecarios_delta_2,43.50836992263794,8
catm_trx_other_delta_2,43.13442039489746,5
canales_activos_lag_1,42.9912896156311,4
ccuenta_debitos_automaticos_lag_1_1,42.881500244140625,5
ctarjeta_master_transacciones_delta_1_1,42.71930980682373,3
Visa_mfinanciacion_limite_delta_2,42.43362903594971,4
catm_trx_other,42.37029981613159,4
tmobile_app_lag_1_1,41.99963855743408,3
ccajas_extracciones_lag_1,41.82586050033569,9
cpayroll_trx_corregida_delta_1,41.5516996383667,3
cforex_sell_delta_2,41.04736042022705,3
Visa_Finiciomora,41.00148010253906,4
slope_Master_mpagosdolares_3_window,40.99168014526367,4
tcuentas_lag_1_1,40.58810091018677,7
matm_other_lag_2,40.25718975067139,7
TC_Total_mpagosdolares,40.080270290374756,4
slope_ctarjeta_visa_3_window,39.88805103302002,3
slope_ccaja_ahorro_3_window,39.45870065689087,3
ctarjeta_master_debitos_automaticos_lag_1,39.44086980819702,4
slope_Visa_delinquency_3_window,39.0858998298645,4
mtarjeta_master_consumo_delta_2,39.02048063278198,4
catm_trx_other_delta_1,38.80155086517334,4
slope_Master_mpagado_2_window,38.369680404663086,3
slope_sin_inversiones_2_window,38.35967969894409,4
ctarjeta_visa_lag_1_1,38.34769821166992,1
ccaja_ahorro_lag_2,37.76049995422363,2
Visa_status_delta_1_1,37.71110153198242,1
cseguro_auto_lag_2,37.66586971282959,6
Visa_Fvencimiento_delta_1_1,37.505019187927246,5
slope_sin_inversiones_3_window,37.165268898010254,3
tmobile_app_delta_2,37.00166034698486,3
ccajas_extracciones_lag_1_1,36.888020038604736,6
catm_trx_other_lag_1_1,36.473899841308594,3
slope_mcheques_emitidos_3_window,36.311649799346924,4
slope_ctarjeta_master_debitos_automaticos_3_window,36.20318031311035,4
slope_mttarjeta_master_debitos_automaticos_3_window,36.0151309967041,3
Master_mconsumosdolares_lag_1_1,35.8461799621582,5
slope_minversion1_pesos_2_window,35.583059787750244,5
inversion_ratio,35.46413040161133,4
ccajas_extracciones_delta_2,35.19514989852905,4
TC_Total_mfinanciacion_limite_delta_1_1,34.97269058227539,3
TC_Total_mpagosdolares_delta_1_1,34.86726999282837,4
TC_Total_msaldodolares_delta_2,34.82678985595703,4
TC_Total_fultimo_cierre_lag_2,34.71367025375366,3
mtarjeta_master_descuentos_delta_2,34.257569789886475,6
thomebanking_delta_1,34.119099617004395,3
slope_mprestamos_prendarios_2_window,33.73900032043457,2
TC_Total_mfinanciacion_limite_delta_2,33.72189903259277,3
ccallcenter_transacciones_lag_1,33.590020179748535,3
cprestamos_prendarios_lag_1,33.27033019065857,7
ctarjeta_master_transacciones_lag_2,32.85585975646973,4
slope_mcajeros_propios_descuentos_2_window,32.3136100769043,4
usa_app_o_homebanking_delta_1_1,32.174349784851074,3
TC_Total_fultimo_cierre_delta_1,31.18775987625122,5
slope_cprestamos_prendarios_3_window,30.848719596862793,3
Master_status_delta_2,30.741199493408203,2
mcheques_depositados_lag_1_1,30.667059421539307,4
canales_activos_lag_2,30.596179962158203,3
cinversion2,30.575870037078857,5
mtarjeta_master_descuentos_delta_1,30.363810062408447,4
TC_Total_mpagado_lag_1_1,30.36180019378662,2
cantidad_empleadores_lag_1,29.987939834594727,3
mforex_sell_delta_1,29.970450401306152,4
ccajeros_propios_descuentos_delta_1_1,29.94139003753662,3
Master_Finiciomora,29.798399925231934,2
Master_status_delta_1_1,29.488699913024902,2
Master_mconsumosdolares_lag_1,29.004148960113525,3
cextraccion_autoservicio_delta_1_1,28.947779655456543,4
flujo_cheques,28.893470287322998,5
slope_cseguro_auto_3_window,28.503540515899658,4
slope_cinversion1_2_window,28.489409923553467,3
mtarjeta_master_consumo_lag_1_1,28.249520301818848,3
cprestamos_prendarios_lag_1_1,28.15476965904236,4
mtarjeta_master_descuentos_lag_2,28.131159782409668,2
Master_fechaalta_delta_2,27.995899200439453,1
Visa_mpagosdolares_lag_2,27.879199981689453,4
Master_mfinanciacion_limite_delta_2,27.78400993347168,2
limite_tarjetas_total_delta_2,27.56893014907837,4
Master_msaldodolares_delta_2,27.404499053955078,1
mcheques_depositados_lag_1,27.326939582824707,4
Master_fultimo_cierre_delta_1_1,26.93521022796631,2
cseguro_accidentes_personales,26.906579971313477,5
slope_TC_Total_delinquency_3_window,26.29362964630127,4
ccajeros_propios_descuentos_delta_1,26.016050338745117,2
Master_cconsumos_lag_1,25.537880420684814,3
slope_cpagodeservicios_2_window,25.50909996032715,1
catm_trx_delta_1_1,25.434800148010254,3
ccajas_consultas_lag_1,25.36599063873291,2
slope_TC_Total_Finiciomora_2_window,25.294970512390137,3
TC_Total_msaldodolares_lag_2,25.285200119018555,3
Master_fultimo_cierre_delta_1,25.27854061126709,3
cseguro_vivienda_lag_2,25.076400756835938,1
Master_mpagado_delta_2,25.04665994644165,2
TC_Total_fultimo_cierre_delta_1_1,25.006859302520752,4
ctarjeta_master_debitos_automaticos_lag_2,24.80970001220703,1
ccuenta_debitos_automaticos_lag_2,24.799039840698242,3
TC_Total_mconsumosdolares_delta_1_1,24.429100036621094,4
thomebanking_delta_1_1,23.74520969390869,2
slope_ctarjeta_master_descuentos_2_window,23.539669513702393,4
slope_mcaja_ahorro_adicional_2_window,23.33630084991455,2
mora_total_delta_2,23.150190353393555,3
sin_inversiones_lag_1_1,23.069400787353516,2
catm_trx_other_lag_1,22.894609451293945,2
slope_TC_Total_Finiciomora_3_window,22.892669677734375,2
ctarjeta_visa_descuentos_delta_2,22.88480043411255,2
flujo_cheques_delta_1,22.532260417938232,3
minversion1_pesos_delta_1,22.455659866333008,2
slope_flujo_cheques_3_window,22.03046989440918,2
ctarjeta_master_delta_2,21.938100814819336,1
slope_cforex_buy_2_window,21.92691993713379,2
Visa_delinquency,21.78339958190918,1
mforex_sell_lag_1,21.44281005859375,2
ccallcenter_transacciones_lag_1_1,21.345199584960938,1
slope_Master_delinquency_2_window,20.776970386505127,2
inversion_ratio_lag_1_1,20.748499870300293,2
TC_Total_status_delta_1_1,20.142000198364258,1
limite_tarjetas_total_delta_1_1,20.14031982421875,3
cseguro_vida,20.124950408935547,2
thomebanking_lag_2,20.073319911956787,3
slope_cforex_sell_2_window,19.813870429992676,2
ctarjeta_visa_delta_1,19.781600952148438,1
slope_mprestamos_hipotecarios_3_window,19.75959014892578,2
cdescubierto_preacordado_lag_1_1,19.649200439453125,1
mforex_sell_lag_2,19.468990325927734,2
thomebanking_lag_1_1,19.26994037628174,2
ccajas_otras_lag_1,19.218599319458008,1
ccajas_transacciones_lag_1,19.187159538269043,2
slope_cseguro_vida_2_window,19.01865005493164,2
slope_tcuentas_2_window,18.912200927734375,1
mprestamos_prendarios_delta_2,18.881230354309082,3
ccallcenter_transacciones_lag_2,18.593119621276855,2
cmobile_app_trx_delta_1,18.500849723815918,2
minversion2_lag_1,18.399960041046143,3
ctarjeta_master_transacciones_lag_1_1,18.27679967880249,2
active_quarter_lag_1,18.175100326538086,1
Master_mpagosdolares_lag_1,17.84199047088623,2
TC_Total_fultimo_cierre_lag_1_1,17.72594976425171,2
diversificacion_financiera_delta_1,17.608400344848633,1
cmobile_app_trx_delta_2,17.494849681854248,2
ccheques_depositados_lag_1,17.412189960479736,2
mtarjeta_visa_descuentos_lag_1_1,17.306050300598145,2
slope_cprestamos_prendarios_2_window,17.2810001373291,1
ctarjeta_visa_descuentos_delta_1_1,17.13997983932495,2
mcaja_ahorro_adicional_lag_1_1,17.01570963859558,3
slope_Master_msaldodolares_2_window,16.97008991241455,3
slope_minversion2_3_window,16.79560089111328,1
slope_mforex_buy_3_window,16.78692054748535,3
cpayroll_trx_delta_1_1,16.71619987487793,1
dias_mora_promedio,16.55361008644104,2
Visa_Fvencimiento_delta_2,16.52549934387207,1
Master_mconsumosdolares_delta_2,16.308110237121582,2
Visa_status_lag_1_1,16.19230079650879,1
ccheques_depositados_delta_1,16.135260105133057,2
cinversion2_lag_1,15.763500213623047,2
slope_Master_mconsumosdolares_3_window,15.656090021133423,3
diversificacion_financiera_lag_1,15.52910041809082,1
mprestamos_hipotecarios_delta_1_1,15.438159942626953,4
TC_Total_mlimitecompra_delta_2,15.424180507659912,2
slope_Master_msaldodolares_3_window,15.090559959411621,2
cprestamos_personales_lag_2,14.952459812164307,2
mcheques_emitidos_lag_1,14.85328984260559,2
cseguro_auto_lag_1_1,14.638209819793701,3
ctarjeta_visa_lag_1,14.514900207519531,1
mcheques_emitidos_lag_1_1,14.400199890136719,1
Master_msaldodolares_lag_1,14.367799758911133,1
ccajas_consultas_lag_2,14.355220317840576,3
minversion2_delta_1_1,14.21690034866333,3
dias_mora_promedio_delta_1,13.993800163269043,1
Visa_mpagosdolares_delta_2,13.848199844360352,1
mtarjeta_master_descuentos,13.801469802856445,2
mforex_sell_lag_1_1,13.613800048828125,1
usa_app_o_homebanking_lag_1,13.588600158691406,1
Visa_msaldodolares_delta_1_1,13.549489974975586,2
cantidad_empleadores_delta_1,13.505800247192383,1
cplazo_fijo_lag_1,13.480600357055664,1
ccajas_otras_delta_2,13.46969985961914,1
mforex_sell,13.41189956665039,1
cforex_sell_delta_1,13.340800285339355,1
slope_Master_madelantodolares_3_window,12.970399856567383,1
ctarjeta_master_lag_1,12.895600318908691,1
slope_inversion_ratio_3_window,12.833499908447266,1
tmobile_app_lag_1,12.811200141906738,1
diversificacion_financiera_lag_2,12.71619987487793,1
mtarjeta_visa_descuentos_lag_2,12.661370277404785,2
sin_transacciones_mes,12.439900398254395,1
slope_mpayroll2_3_window,12.42389965057373,1
ctarjeta_debito_delta_2,12.355299949645996,1
cinversion1_lag_1_1,12.197699546813965,1
internet_delta_1,12.118399620056152,1
thomebanking_lag_1,12.034000396728516,1
TC_Total_delinquency,11.954000473022461,1
slope_cseguro_auto_2_window,11.934380054473877,2
slope_cinversion2_3_window,11.930800437927246,1
sin_transacciones_mes_delta_2,11.89210033416748,1
slope_Master_mpagosdolares_2_window,11.726300239562988,1
slope_cinversion1_3_window,11.713399887084961,1
dias_mora_promedio_delta_2,11.636769771575928,2
Visa_status_lag_1,11.444499969482422,1
internet_delta_1_1,11.373700141906738,1
cseguro_vida_lag_1,11.343700408935547,1
ctarjeta_master_lag_2,11.312000274658203,1
mcaja_ahorro_adicional_lag_1,11.23169994354248,1
slope_cprestamos_hipotecarios_3_window,10.918800354003906,1
cforex,10.910900115966797,1
cantidad_empleadores_lag_1_1,10.902000427246094,1
ccajas_extracciones_lag_2,10.8641996383667,1
mprestamos_prendarios_lag_1,10.654039859771729,2
cmobile_app_trx_delta_1_1,10.651300430297852,1
cseguro_vida_lag_2,10.649700164794922,1
cantidad_empleadores_delta_2,10.637900352478027,1
Master_mconsumosdolares_lag_2,10.585599899291992,1
Visa_delinquency_delta_2,10.464799880981445,1
mtarjeta_master_descuentos_lag_1_1,10.413299560546875,1
mcheques_depositados_delta_1,10.399980068206787,2
slope_mpagodeservicios_2_window,10.396900177001953,1
minversion2_delta_1,10.349169969558716,3
dias_mora_promedio_delta_1_1,10.301300048828125,1
ccajas_otras_lag_1_1,10.2947998046875,1
TC_Total_fechaalta_delta_1_1,10.267900466918945,1
internet_lag_2,10.236599922180176,1
Master_fultimo_cierre_delta_2,10.187190055847168,2
mora_total_lag_2,9.910160064697266,1
cseguro_accidentes_personales_delta_1_1,9.58353042602539,1
ctarjeta_visa_descuentos_lag_1,9.213430404663086,1
ccheques_depositados_delta_1_1,8.95895004272461,2
TC_Total_mpagosdolares_delta_2,8.895330429077148,1
cpayroll_trx_lag_1_1,8.838709831237793,1
Master_mpagosdolares_lag_1_1,8.709420204162598,1
ccajas_depositos_delta_1_1,8.61085033416748,1
slope_mprestamos_prendarios_3_window,8.560629844665527,1
slope_mora_total_2_window,8.463129997253418,1
canales_activos_lag_1_1,8.431010246276855,1
Master_mpagosdolares_delta_1_1,8.34133005142212,2
TC_Total_mpagosdolares_lag_1,8.338239908218384,2
mcajeros_propios_descuentos_delta_1,8.256210327148438,1
catm_trx_other_delta_1_1,8.1951904296875,1
ccajeros_propios_descuentos,8.150110244750977,1
minversion2_lag_1_1,7.892340183258057,1
sin_transacciones_mes_delta_1_1,7.859029769897461,1
ccajeros_propios_descuentos_lag_1,7.467169761657715,1
mforex_buy,7.396289825439453,2
foto_mes,7.256889820098877,1
mcheques_emitidos_delta_2,6.957359790802002,1
cseguro_auto,6.7405900955200195,1
Visa_mpagado_delta_2,6.739610195159912,1
Master_fechaalta_delta_1_1,6.727729797363281,1
mcajeros_propios_descuentos_delta_1_1,6.567729949951172,1
Master_msaldodolares_delta_1_1,6.523690223693848,1
ctarjeta_master_descuentos_delta_1,6.428730010986328,1
sin_sueldo_mes_delta_1_1,6.418980121612549,1
cseguro_accidentes_personales_lag_1,6.399940013885498,1
matm_other_lag_1_1,6.218490123748779,1
TC_Total_mpagosdolares_lag_2,6.140009880065918,1
ccheques_emitidos_lag_2,6.043079853057861,1
cpayroll_trx_delta_2,6.025020122528076,1
mcaja_ahorro_adicional_lag_2,6.003900051116943,1
ccajas_depositos_delta_1,5.935629844665527,1
Visa_mlimitecompra_delta_2,5.822380065917969,1
cpayroll_trx_delta_1,5.8092498779296875,1
cseguro_vida_delta_1,5.75255012512207,1
minversion2_delta_2,5.718430042266846,1
slope_minversion1_pesos_3_window,5.6873698234558105,1
ctarjeta_master_descuentos_delta_1_1,5.655660152435303,1
tcallcenter_lag_2,5.380819797515869,1
ctarjeta_master_debitos_automaticos_delta_1_1,5.331989765167236,1
minversion2_lag_2,5.322239875793457,1
Master_msaldodolares_lag_1_1,5.116419792175293,1
TC_Total_Fvencimiento_delta_1_1,4.935760021209717,1
cinversion1_delta_1,4.1752800941467285,1
cprestamos_hipotecarios_lag_2,4.151949882507324,1
mcajeros_propios_descuentos_delta_2,4.019619941711426,1
minversion2,3.971450090408325,1
alta_mora_delta_2,3.906049966812134,1
inversion_ratio_delta_2,3.786129951477051,1
TC_Total_delinquency_delta_2,3.6650400161743164,1
minversion1_dolares_lag_2,2.765739917755127,1
cseguro_accidentes_personales_lag_1_1,0.0,0
ccuenta_corriente_lag_1_1,0.0,0
ctarjeta_master_descuentos_lag_1_1,0.0,0
ctarjeta_master_descuentos_lag_2,0.0,0
slope_cpayroll2_trx_3_window,0.0,0
slope_minversion1_dolares_3_window,0.0,0
cpagodeservicios_lag_1_1,0.0,0
ctarjeta_visa_lag_2,0.0,0
cseguro_accidentes_personales_lag_2,0.0,0
mpagodeservicios_lag_1_1,0.0,0
mpagodeservicios_lag_2,0.0,0
ctarjeta_master_lag_1_1,0.0,0
ccheques_depositados_delta_2,0.0,0
mcheques_depositados_delta_1_1,0.0,0
mora_total_lag_1,0.0,0
mcheques_depositados_delta_2,0.0,0
ccheques_emitidos_delta_1_1,0.0,0
cforex_delta_1_1,0.0,0
cforex_delta_2,0.0,0
cforex_buy_delta_1_1,0.0,0
cpagodeservicios_lag_2,0.0,0
mplazo_fijo_pesos_lag_1_1,0.0,0
mplazo_fijo_pesos_lag_2,0.0,0
cplazo_fijo_lag_2,0.0,0
cplazo_fijo_lag_1_1,0.0,0
cinversion1_lag_2,0.0,0
mpayroll2_lag_1_1,0.0,0
mpayroll2_lag_2,0.0,0
cforex_buy_delta_2,0.0,0
cpayroll2_trx_lag_1_1,0.0,0
mprestamos_hipotecarios_lag_2,0.0,0
ccaja_seguridad_lag_2,0.0,0
slope_tcuentas_3_window,0.0,0
slope_ccuenta_corriente_3_window,0.0,0
slope_mcuenta_corriente_adicional_3_window,0.0,0
minversion1_dolares_lag_1_1,0.0,0
cinversion2_lag_1_1,0.0,0
cinversion2_lag_2,0.0,0
mprestamos_hipotecarios_lag_1_1,0.0,0
cprestamos_hipotecarios_lag_1_1,0.0,0
cseguro_vida_lag_1_1,0.0,0
slope_mplazo_fijo_pesos_3_window,0.0,0
cpayroll2_trx_lag_2,0.0,0
ccheques_emitidos_rechazados_lag_1_1,0.0,0
Visa_madelantodolares_delta_2,0.0,0
Visa_fultimo_cierre_delta_2,0.0,0
Visa_fechaalta_delta_1_1,0.0,0
Visa_fechaalta_delta_2,0.0,0
Visa_cadelantosefectivo_delta_1_1,0.0,0
Visa_cadelantosefectivo_delta_2,0.0,0
cpayroll_trx_corregida_delta_1_1,0.0,0
cpayroll_trx_corregida_delta_2,0.0,0
TC_Total_cadelantosefectivo_delta_1_1,0.0,0
Master_Fvencimiento_delta_1_1,0.0,0
Master_Fvencimiento_delta_2,0.0,0
Master_Finiciomora_delta_1_1,0.0,0
minversion1_pesos_lag_2,0.0,0
ccheques_emitidos_rechazados_lag_2,0.0,0
mcheques_emitidos_rechazados_lag_1_1,0.0,0
mcheques_emitidos_rechazados_lag_2,0.0,0
tcallcenter_lag_1_1,0.0,0
ccheques_depositados_lag_1_1,0.0,0
ccheques_depositados_lag_2,0.0,0
mcheques_depositados_lag_2,0.0,0
ccheques_emitidos_lag_1_1,0.0,0
mcheques_emitidos_lag_2,0.0,0
Master_madelantopesos_lag_2,0.0,0
Master_madelantodolares_lag_1_1,0.0,0
Master_madelantodolares_lag_2,0.0,0
Master_delinquency_lag_1_1,0.0,0
Master_Finiciomora_delta_2,0.0,0
mforex_buy_delta_1_1,0.0,0
mforex_buy_delta_2,0.0,0
cforex_sell_delta_1_1,0.0,0
ccajeros_propios_descuentos_delta_2,0.0,0
TC_Total_cadelantosefectivo_delta_2,0.0,0
TC_Total_madelantodolares_delta_1_1,0.0,0
ccajeros_propios_descuentos_lag_1_1,0.0,0
ccajeros_propios_descuentos_lag_2,0.0,0
mcajeros_propios_descuentos_lag_1_1,0.0,0
mcajeros_propios_descuentos_lag_2,0.0,0
slope_alta_mora_2_window,0.0,0
slope_solo_tarjetas_2_window,0.0,0
slope_clientes_vip_baja_actividad_2_window,0.0,0
mcheques_depositados_rechazados_lag_2,0.0,0
ccheques_depositados_rechazados_lag_1_1,0.0,0
ccheques_depositados_rechazados_lag_2,0.0,0
cforex_lag_1_1,0.0,0
cforex_lag_2,0.0,0
cforex_buy_lag_1_1,0.0,0
cforex_buy_lag_2,0.0,0
mforex_buy_lag_1_1,0.0,0
mforex_buy_lag_2,0.0,0
cforex_sell_lag_1_1,0.0,0
cforex_sell_lag_2,0.0,0
ctarjeta_visa_descuentos_lag_1_1,0.0,0
ctarjeta_visa_descuentos_lag_2,0.0,0
mcheques_depositados_rechazados_lag_1_1,0.0,0
slope_cliente_vip_3_window,0.0,0
cpayroll2_trx,0.0,0
cpagodeservicios,0.0,0
slope_TC_Total_cadelantosefectivo_3_window,0.0,0
slope_TC_Total_madelantodolares_3_window,0.0,0
slope_TC_Total_madelantopesos_3_window,0.0,0
Master_cadelantosefectivo,0.0,0
Visa_madelantopesos,0.0,0
cprestamos_hipotecarios_lag_1,0.0,0
mprestamos_hipotecarios_lag_1,0.0,0
mplazo_fijo_pesos_lag_1,0.0,0
cinversion1_lag_1,0.0,0
ccuenta_corriente_lag_1,0.0,0
mcuenta_corriente_adicional_lag_1,0.0,0
slope_Visa_madelantopesos_3_window,0.0,0
tmobile_app_lag_2,0.0,0
slope_Visa_cadelantosefectivo_3_window,0.0,0
alta_mora,0.0,0
sin_inversiones,0.0,0
solo_tarjetas,0.0,0
ctarjeta_master_descuentos_lag_1,0.0,0
mtarjeta_master_descuentos_lag_1,0.0,0
minversion1_dolares_lag_1,0.0,0
cseguro_auto_lag_1,0.0,0
mpayroll2_lag_1,0.0,0
cpayroll2_trx_lag_1,0.0,0
slope_Master_madelantopesos_3_window,0.0,0
slope_Master_cadelantosefectivo_3_window,0.0,0
mcheques_emitidos_rechazados_lag_1,0.0,0
ccajas_depositos_lag_1,0.0,0
slope_Visa_madelantodolares_3_window,0.0,0
Visa_cadelantosefectivo,0.0,0
TC_Total_madelantodolares,0.0,0
TC_Total_madelantopesos,0.0,0
ccajas_depositos_delta_2,0.0,0
Visa_status_delta_2,0.0,0
Visa_Finiciomora_delta_1_1,0.0,0
Master_madelantopesos_delta_1_1,0.0,0
Master_madelantopesos_delta_2,0.0,0
Master_madelantodolares_delta_1_1,0.0,0
Master_madelantodolares_delta_2,0.0,0
ctarjeta_visa_descuentos,0.0,0
Master_cadelantosefectivo_delta_1_1,0.0,0
Master_cadelantosefectivo_delta_2,0.0,0
Visa_delinquency_delta_1_1,0.0,0
mcuenta_corriente_adicional,0.0,0
Visa_madelantopesos_delta_1_1,0.0,0
Visa_madelantopesos_delta_2,0.0,0
Visa_madelantodolares_delta_1_1,0.0,0
Visa_madelantodolares,0.0,0
