feature,importance_gain,importance_split
slope_minversion1_dolares_6_window,133.34006094932556,22
mcheques_emitidos,132.09138822555542,14
tmobile_app_delta_3,126.85614919662476,14
tsin_sueldo_mes_delta_3,126.08235168457031,5
ccheques_emitidos_delta_3,122.41872024536133,6
cforex_sell,121.30127000808716,10
ccajeros_propios_descuentos_delta_3,119.4516396522522,14
ccheques_emitidos_delta_2,117.39300036430359,11
TC_Total_mpagosdolares,114.22286057472229,16
ctarjeta_visa_delta_3,112.96850204467773,6
Visa_delinquency,112.59418773651123,7
tusa_app_o_homebanking_delta_2,112.57394862174988,13
cforex_delta_3,111.70064973831177,15
cinversion2,110.9422812461853,12
tmora_total_delta_3,108.78884029388428,9
Visa_cadelantosefectivo,108.11703968048096,5
cforex_delta_2,107.10762977600098,16
cpagodeservicios_delta_mean_4,106.65598011016846,11
cforex_sell_delta_3,103.7076005935669,11
Master_fechaalta_delta_2,101.15752935409546,10
ccheques_depositados_delta_3,99.58175110816956,4
mforex_buy,98.90102052688599,10
cseguro_vida_delta_mean_4,98.58313035964966,7
Master_delinquency,97.73040199279785,2
Master_mpagosdolares,95.9660894870758,14
talta_mora_delta_2,94.51498889923096,6
cseguro_vida_delta_2,94.2899694442749,7
tsin_transacciones_mes_delta_2,91.39459037780762,10
tmobile_app_delta_2,91.31624984741211,10
cpagodeservicios_delta_3,89.65914964675903,14
cplazo_fijo_delta_2,89.27804899215698,10
Master_mconsumosdolares,88.51138091087341,11
Master_fechaalta_delta_3,88.46361064910889,11
tmobile_app,87.60729908943176,9
talta_mora_delta_mean_4,86.30975103378296,10
ccheques_depositados_rechazados_delta_2,86.30700182914734,7
talta_mora_delta_3,85.57318067550659,6
TC_Total_cadelantosefectivo_delta_mean_8,83.45057916641235,14
Master_msaldodolares,82.67944002151489,11
slope_TC_Total_madelantopesos_6_window,81.44450044631958,10
cseguro_accidentes_personales_delta_mean_4,80.17742967605591,11
cseguro_accidentes_personales_delta_2,79.21841049194336,8
TC_Total_status_delta_mean_4,78.65267086029053,10
cprestamos_prendarios_delta_mean_4,78.19109153747559,7
mpagodeservicios,76.4306206703186,10
Master_cadelantosefectivo_delta_3,75.87653112411499,7
ccheques_depositados_rechazados_delta_mean_4,75.29421067237854,9
slope_minversion1_pesos_6_window,74.70989990234375,10
cpagodeservicios,74.0241003036499,12
cpayroll2_trx_delta_mean_4,73.78117990493774,18
cforex,73.77064990997314,10
ctarjeta_master_debitos_automaticos_delta_2,72.0595006942749,10
cprestamos_prendarios_delta_mean_8,70.32377076148987,10
cforex_sell_delta_2,69.16409945487976,8
TC_Total_status_delta_3,68.55049896240234,4
ccheques_emitidos_rechazados_delta_2,68.00130987167358,6
cinversion1_delta_mean_8,67.67558979988098,13
cprestamos_prendarios_delta_2,67.25212049484253,7
cprestamos_prendarios_delta_3,67.11059951782227,6
ccheques_depositados,66.54659986495972,6
tmora_total_delta_2,65.58213925361633,8
ccajas_depositos_delta_2,64.36885929107666,10
cseguro_vivienda_delta_3,61.873440742492676,4
tcuentas_delta_2,60.67587995529175,4
cseguro_vivienda_delta_mean_4,60.516090393066406,6
slope_mprestamos_hipotecarios_6_window,59.06795883178711,4
cinversion2_delta_mean_4,58.97588920593262,5
Visa_fechaalta_delta_3,58.50827980041504,7
cinversion1,58.06822061538696,7
tcuentas_delta_3,57.918139934539795,4
ccheques_depositados_rechazados,56.57550048828125,4
TC_Total_status_delta_2,55.0696702003479,6
Master_cadelantosefectivo_delta_mean_8,54.356839656829834,7
ccajas_depositos_delta_3,53.225290298461914,8
ccheques_depositados_delta_2,53.0759596824646,5
cprestamos_prendarios,52.16967988014221,12
tsin_inversiones_delta_mean_4,51.878079652786255,5
cliente_antiguedad_delta_mean_4,50.484219551086426,13
Master_cadelantosefectivo_delta_2,49.70543074607849,6
Master_Finiciomora_delta_3,49.13030958175659,4
ctarjeta_master_descuentos_delta_2,46.27064037322998,7
Master_cadelantosefectivo,45.11040115356445,2
cseguro_auto_delta_mean_8,42.23099064826965,8
tsin_inversiones_delta_2,39.770039558410645,3
Visa_cadelantosefectivo_delta_3,37.61186075210571,3
cseguro_auto_delta_2,37.059590101242065,9
TC_Total_cadelantosefectivo_delta_mean_4,35.9074501991272,4
Visa_cadelantosefectivo_delta_2,35.04750967025757,4
Visa_cadelantosefectivo_delta_mean_8,34.330650329589844,5
cseguro_auto,34.22967982292175,6
Visa_cadelantosefectivo_delta_mean_4,33.469600677490234,3
tsin_inversiones,32.63445043563843,3
ccajeros_propios_descuentos_delta_2,31.242199420928955,4
cforex_buy_delta_3,31.20777988433838,4
slope_mplazo_fijo_pesos_6_window,28.936530113220215,3
cpagodeservicios_delta_2,28.05359983444214,4
cforex_buy_delta_2,25.02528977394104,4
cpayroll2_trx_delta_mean_8,23.582589626312256,3
ctarjeta_master_delta_2,20.980409622192383,2
slope_TC_Total_madelantodolares_6_window,17.736600875854492,1
slope_Visa_madelantodolares_6_window,17.50996971130371,2
cliente_antiguedad_delta_2,16.989749670028687,5
ccaja_seguridad_delta_mean_4,13.657439708709717,2
slope_Master_madelantodolares_6_window,12.642900466918945,1
cseguro_accidentes_personales_delta_3,11.682690143585205,2
cforex_buy,11.36989974975586,1
TC_Total_cadelantosefectivo_delta_2,10.847909927368164,2
mplazo_fijo_pesos,10.191800117492676,1
TC_Total_cadelantosefectivo,9.861100196838379,1
ccheques_emitidos_rechazados_delta_3,8.945590019226074,1
cinversion2_delta_2,7.363059997558594,2
minversion1_dolares,6.696310043334961,1
cinversion1_delta_mean_4,6.3265299797058105,2
TC_Total_madelantopesos,6.122970104217529,1
ccheques_depositados_rechazados_delta_3,6.115359783172607,1
cseguro_vivienda_delta_2,5.576210021972656,1
cliente_vip,5.54049015045166,1
cliente_antiguedad_delta_3,5.186240196228027,1
cseguro_auto_delta_mean_4,5.112370014190674,1
Master_cadelantosefectivo_delta_mean_4,3.4195001125335693,1
cprestamos_hipotecarios_delta_mean_8,0.0,0
Master_madelantodolares,0.0,0
tsolo_tarjetas_delta_mean_4,0.0,0
tvip_baja_actividad_delta_mean_4,0.0,0
cliente_vip_delta_mean_8,0.0,0
ccuenta_corriente_delta_mean_8,0.0,0
tvip_baja_actividad_delta_3,0.0,0
tsolo_tarjetas_delta_3,0.0,0
tsin_inversiones_delta_3,0.0,0
cpayroll2_trx_delta_3,0.0,0
cinversion2_delta_3,0.0,0
cinversion1_delta_3,0.0,0
cseguro_auto_delta_3,0.0,0
ccaja_seguridad_delta_3,0.0,0
cdiversificacion_financiera_delta_3,0.0,0
cprestamos_hipotecarios_delta_3,0.0,0
tsolo_tarjetas,0.0,0
Visa_madelantodolares,0.0,0
TC_Total_madelantodolares,0.0,0
tvip_baja_actividad,0.0,0
TC_Total_cadelantosefectivo_delta_3,0.0,0
cliente_vip_delta_mean_4,0.0,0
ccuenta_corriente,0.0,0
cpayroll2_trx,0.0,0
ccuenta_corriente_delta_2,0.0,0
cliente_vip_delta_2,0.0,0
cprestamos_hipotecarios_delta_mean_4,0.0,0
ccuenta_corriente_delta_mean_4,0.0,0
cliente_vip_delta_3,0.0,0
tsolo_tarjetas_delta_2,0.0,0
cinversion1_delta_2,0.0,0
cprestamos_hipotecarios_delta_2,0.0,0
ccuenta_corriente_delta_3,0.0,0
tvip_baja_actividad_delta_2,0.0,0
ccaja_seguridad_delta_2,0.0,0
cpayroll2_trx_delta_2,0.0,0
tsolo_tarjetas_delta_mean_8,0.0,0
tvip_baja_actividad_delta_mean_8,0.0,0
