feature,importance_gain,importance_split
slope_Master_mpagospesos_2_window,751.9738701283932,207
slope_mingresos_vs_saldo_ratio_3_window,748.087360650301,174
slope_Visa_mconsumototal_3_window,747.0699853301048,167
ctarjeta_master_transacciones_delta_4,728.2087139487267,138
Master_msaldototal,724.7108574807644,107
Visa_mconsumosdolares,717.8224632143974,162
Master_msaldopesos,713.4356445074081,156
slope_Visa_mpagosdolares_6_window,710.6023150086403,178
ctarjeta_master_transacciones,708.3449041843414,57
slope_matm_2_window,699.8421739339828,156
slope_Master_msaldopesos_3_window,688.3936465978622,160
slope_Master_mpagado_6_window,679.3175313174725,174
ctarjeta_debito_delta_4,672.4788717031479,143
mlimite_tarjetas_total,671.8069005012512,113
slope_mtarjeta_visa_descuentos_6_window,662.6415458619595,125
TC_Total_status,649.3036550879478,22
slope_Visa_msaldototal_3_window,648.4150369465351,125
cpagomiscuentas_delta_2,640.1042355895042,176
slope_mextraccion_autoservicio_2_window,639.0676442682743,171
ccajas_transacciones_delta_2,632.5308322012424,59
TC_Total_mpagado,623.1238756477833,131
slope_mforex_buy_12_window,620.418161958456,172
ccajas_transacciones_delta_3,620.0850045979023,82
slope_Master_msaldopesos_2_window,619.1211157739162,138
ccallcenter_transacciones,617.7153913676739,114
slope_matm_other_2_window,610.360209017992,140
catm_trx_delta_3,609.4251626431942,153
slope_Visa_msaldototal_2_window,608.3064746260643,115
cextraccion_autoservicio_delta_2,598.1656057536602,162
slope_mcaja_ahorro_adicional_12_window,593.1897904872894,184
matm,585.31157964468,119
cdiversificacion_financiera,585.0755060911179,52
tcallcenter,584.6934490799904,24
slope_mingresos_mensuales_6_window,583.4677935242653,77
Master_cconsumos_delta_4,582.1585867106915,137
slope_mingresos_por_producto_ratio_3_window,577.8330654799938,76
slope_mforex_sell_3_window,571.902806520462,140
Master_cconsumos_delta_2,570.0609440803528,136
slope_mtarjeta_visa_consumo_3_window,556.7388781309128,117
Master_mconsumospesos,555.0964051187038,144
slope_Master_mpagosdolares_12_window,553.3693031668663,130
Visa_mpagado,549.9278748929501,146
ccajas_transacciones,543.6856874525547,36
ccajas_consultas_delta_3,542.8131614923477,114
ctarjeta_master_transacciones_delta_3,537.3745069503784,99
ctarjeta_debito_delta_3,502.39158621430397,96
slope_mforex_sell_2_window,499.7453787922859,76
slope_mtarjeta_master_consumo_6_window,485.3291757106781,106
cseguro_accidentes_personales,483.18799421191216,138
Master_cconsumos_delta_3,479.3954104781151,135
ccuenta_debitos_automaticos_delta_3,470.8748109340668,131
slope_Master_msaldototal_6_window,460.2218024134636,132
cextraccion_autoservicio,457.22170853614807,90
slope_mprestamos_prendarios_12_window,456.5737894773483,167
ccajas_consultas_delta_4,453.9353015124798,141
TC_Total_mconsumototal,440.99236926436424,87
ccajas_consultas,438.57051979005337,78
slope_Master_msaldodolares_12_window,436.8454003036022,96
cpayroll_trx_delta_4,434.63534569740295,86
tmobile_app,422.1908143758774,41
slope_mprestamos_prendarios_6_window,420.0269701182842,84
slope_mingresos_vs_saldo_ratio_2_window,419.4023089706898,113
ccajas_otras_delta_3,419.2425071299076,78
slope_Visa_msaldodolares_3_window,417.5860244631767,111
slope_Visa_mpagosdolares_2_window,416.013101875782,72
slope_mpayroll_2_window,411.39439564943314,65
slope_Master_mconsumototal_3_window,403.7628501057625,97
slope_mcajeros_propios_descuentos_12_window,401.13178715109825,107
Visa_msaldodolares,395.87435725331306,94
ctarjeta_master_transacciones_delta_2,392.20227003097534,84
slope_mprestamos_prendarios_3_window,385.95334404706955,76
catm_trx_other_delta_3,384.48258605599403,114
catm_trx_delta_2,380.87839859724045,113
cseguro_vida,374.7062932252884,84
ccajas_otras_delta_2,373.71702997386456,67
slope_mtarjeta_master_consumo_3_window,373.05855309963226,59
catm_trx,362.2176954448223,83
Master_cconsumos,359.6588461995125,77
slope_mttarjeta_master_debitos_automaticos_6_window,356.3846660554409,83
slope_mttarjeta_master_debitos_automaticos_2_window,356.20836022496223,52
ccuenta_debitos_automaticos_delta_2,351.1671382188797,105
catm_trx_other_delta_4,345.79143822193146,90
ctarjeta_master_delta_4,328.39156568050385,31
ctarjeta_visa_delta_2,326.31572920084,19
slope_Master_msaldototal_2_window,324.20557513833046,99
cseguro_vivienda,320.4274118542671,88
slope_minversion_ratio_12_window,318.2812444269657,85
slope_mtarjeta_master_consumo_2_window,316.16670578718185,46
ccajas_otras_delta_4,311.5440411269665,42
slope_mprestamos_hipotecarios_12_window,310.68447187542915,82
slope_mcheques_emitidos_12_window,305.4400157928467,60
slope_Visa_msaldodolares_2_window,305.227959305048,88
matm_other,301.046244263649,82
tusa_app_o_homebanking,300.0656518340111,21
slope_mcajeros_propios_descuentos_6_window,295.5483602285385,53
slope_Master_msaldototal_3_window,290.91688871383667,71
