feature,importance_gain,importance_split
ctrx_quarter_lag_2,178.55458986759186,27
mtransferencias_recibidas_lag_2,178.3592300415039,28
slope_matm_2_window,177.3927812576294,21
Visa_mpagominimo_lag_2,176.47424054145813,17
slope_TC_Total_mfinanciacion_limite_3_window,176.22488141059875,20
TC_Total_mpagospesos_lag_2,175.83980894088745,24
mcaja_ahorro_dolares_lag_2,175.0802879333496,21
TC_Total_fultimo_cierre,174.27424037456512,28
TC_Total_mconsumospesos_delta_2,173.78880882263184,24
TC_Total_fechaalta_lag_2,172.83451080322266,18
Master_mfinanciacion_limite_lag_2,170.91211032867432,21
Visa_msaldopesos_delta_2,170.84613800048828,20
ctarjeta_debito_transacciones_lag_1,168.6556613445282,21
slope_ctarjeta_master_transacciones_2_window,167.98373937606812,12
slope_Visa_msaldopesos_2_window,167.95821022987366,17
TC_Total_mconsumospesos_lag_1,167.67773175239563,20
slope_catm_trx_2_window,166.79897022247314,18
slope_thomebanking_2_window,166.55307984352112,17
slope_mextraccion_autoservicio_2_window,164.92096972465515,17
mpagomiscuentas_lag_1,164.70484066009521,23
slope_ccaja_seguridad_3_window,164.28246998786926,7
slope_ccajas_depositos_3_window,162.8008484840393,24
mcomisiones_mantenimiento_lag_2,162.46786212921143,16
mextraccion_autoservicio_delta_1,162.33861804008484,20
Visa_mconsumosdolares_lag_1,161.96223902702332,22
ccomisiones_mantenimiento_lag_1,161.90536844730377,16
canales_activos_delta_2,161.88605952262878,10
ccajas_otras,161.84800052642822,8
slope_Master_mlimitecompra_2_window,161.23203897476196,13
Master_mlimitecompra_delta_1,158.6109495162964,17
ctarjeta_debito_lag_1,158.02405858039856,16
ctransferencias_recibidas_delta_1,157.30620002746582,22
TC_Total_mfinanciacion_limite_delta_1,155.88917016983032,16
slope_Master_fultimo_cierre_2_window,155.35679960250854,19
internet,155.28501105308533,14
slope_Visa_mlimitecompra_2_window,155.10091853141785,14
slope_matm_other_3_window,155.0976095199585,18
ccomisiones_otras_delta_2,154.58737897872925,22
slope_Master_cconsumos_2_window,153.18528771400452,14
ctransferencias_recibidas_lag_2,153.1117775440216,12
mtransferencias_emitidas_delta_2,152.18308186531067,20
Master_mpagospesos_delta_1,151.92264938354492,19
Visa_msaldopesos_lag_2,151.89982080459595,21
slope_TC_Total_mconsumosdolares_2_window,150.9736409187317,15
cproductos_lag_1,150.63967967033386,21
actividad_total_lag_2,149.29249095916748,22
TC_Total_mpagado,148.2688694000244,18
slope_Master_mconsumospesos_3_window,147.7406783103943,16
slope_cpagomiscuentas_2_window,147.6104907989502,21
ctrx_60d_delta_2,145.84090089797974,21
TC_Total_mfinanciacion_limite_delta_2,145.20569038391113,20
slope_minversion2_2_window,144.42466020584106,16
Master_mpagominimo_lag_1,144.2744598388672,12
slope_ccajas_transacciones_2_window,143.57700848579407,17
ctrx_90d_delta_2,143.39871859550476,20
slope_TC_Total_mfinanciacion_limite_2_window,142.15542030334473,15
slope_Visa_mpagado_3_window,140.88996934890747,17
ctarjeta_master_transacciones_delta_2,140.40184116363525,15
mextraccion_autoservicio_lag_1,140.2862904071808,17
Visa_mlimitecompra_delta_2,139.01343941688538,14
slope_TC_Total_mpagado_3_window,138.2598114013672,17
slope_matm_3_window,137.95886087417603,18
slope_ctrx_60d_2_window,137.35051918029785,17
ctransferencias_recibidas_delta_2,134.57002997398376,18
slope_Master_mpagominimo_3_window,134.53006863594055,15
ctransferencias_emitidas,134.2472207546234,22
slope_mextraccion_autoservicio_3_window,131.5564203262329,17
mplazo_fijo_dolares_lag_1,131.5505599975586,10
slope_ctarjeta_visa_2_window,131.42943286895752,3
slope_active_quarter_2_window,129.7980194091797,10
Master_mconsumospesos_lag_1,128.90882015228271,17
slope_Visa_fultimo_cierre_3_window,128.83329010009766,22
TC_Total_mfinanciacion_limite_lag_2,128.5372395515442,16
Master_mpagospesos_lag_1,128.47104048728943,17
slope_ctrx_30d_3_window,128.40615129470825,13
slope_ctrx_90d_3_window,127.41002178192139,11
slope_Master_mpagospesos_2_window,126.65414047241211,18
mextraccion_autoservicio,125.94865107536316,14
mtarjeta_visa_consumo_delta_2,125.51766967773438,17
TC_Total_msaldopesos_lag_2,124.96984052658081,14
slope_ctarjeta_master_transacciones_3_window,122.70436930656433,13
slope_mtarjeta_visa_consumo_2_window,120.77505040168762,15
Visa_msaldopesos_lag_1,120.3334002494812,14
TC_Total_mlimitecompra_delta_1,120.02834916114807,15
TC_Total_msaldototal_delta_2,119.96767950057983,15
TC_Total_mpagado_delta_1,119.39493918418884,12
Visa_mlimitecompra_lag_1,117.87787961959839,11
ccallcenter_transacciones,116.19224810600281,7
slope_Visa_mconsumosdolares_2_window,116.16453003883362,13
slope_TC_Total_mpagospesos_3_window,115.47145915031433,15
slope_ccajas_extracciones_2_window,115.0247712135315,13
ctransferencias_recibidas_lag_1,114.90789031982422,17
slope_mtarjeta_master_consumo_3_window,114.36423897743225,10
slope_cseguro_vivienda_2_window,114.14043986797333,20
slope_cinversion2_2_window,112.95707941055298,13
ccomisiones_otras_delta_1,112.22677874565125,18
TC_Total_msaldopesos_delta_1,111.4652304649353,17
matm_delta_1,111.0200207233429,15
slope_catm_trx_other_3_window,110.86496996879578,13
slope_cforex_sell_3_window,110.28773903846741,14
mpayroll_lag_2,109.12862038612366,14
TC_Total_cconsumos_lag_2,108.81137990951538,14
TC_Total_mpagospesos_delta_1,107.80062961578369,15
ccallcenter_transacciones_delta_1,107.7926025390625,2
mprestamos_personales_lag_1,107.63548851013184,10
slope_TC_Total_cconsumos_3_window,106.98587131500244,11
slope_mplazo_fijo_dolares_3_window,106.18604922294617,12
TC_Total_cconsumos_delta_2,105.9436206817627,12
slope_ccheques_depositados_3_window,105.85406923294067,13
Visa_mconsumosdolares_delta_1,105.6977186203003,14
Visa_mconsumosdolares_lag_2,104.74294900894165,14
slope_TC_Total_msaldodolares_2_window,104.55514001846313,12
slope_ctrx_60d_3_window,104.5376296043396,13
cpagomiscuentas_lag_1,104.53469038009644,15
slope_ctarjeta_debito_3_window,104.12401008605957,19
slope_TC_Total_fultimo_cierre_3_window,103.23185992240906,14
Master_msaldopesos_delta_1,102.90233969688416,11
TC_Total_msaldopesos_delta_2,102.73621940612793,14
ctransferencias_emitidas_delta_2,102.44407057762146,13
ctrx_60d_lag_1,102.30199980735779,10
Master_cconsumos_lag_1,101.87001991271973,10
cpagomiscuentas,101.36365962028503,14
slope_ccallcenter_transacciones_2_window,99.85994815826416,14
Master_msaldopesos_lag_1,98.94734978675842,8
TC_Total_mlimitecompra_delta_2,98.73112964630127,17
ccuenta_debitos_automaticos_delta_2,98.4214403629303,11
slope_usa_app_o_homebanking_2_window,98.20018982887268,10
matm,98.02145028114319,12
mtransferencias_emitidas_lag_2,97.97101020812988,14
thomebanking,97.93429183959961,7
mprestamos_personales_delta_2,97.89979958534241,12
