feature,importance_gain,importance_split
slope_mcheques_depositados_12_window,472.63142915070057,188
slope_Visa_mconsumototal_2_window,466.9217601418495,184
cdias_mora_promedio_delta_3,462.3921123370528,77
slope_Master_mpagospesos_2_window,460.02437518537045,219
slope_mingresos_mensuales_6_window,458.12585657835007,99
Visa_mconsumototal,458.1148211658001,192
ccajas_consultas,457.1883730739355,75
slope_mextraccion_autoservicio_2_window,454.59614269435406,178
slope_mttarjeta_master_debitos_automaticos_12_window,449.3179167956114,190
slope_mingresos_mensuales_12_window,448.8394353836775,165
slope_Master_msaldopesos_3_window,442.73916003108025,158
slope_Visa_mpagado_2_window,436.77579621970654,235
cextraccion_autoservicio_delta_3,431.99651135504246,256
slope_Visa_msaldototal_2_window,429.32181100547314,159
slope_Visa_mpagosdolares_6_window,421.6520759165287,170
slope_mingresos_vs_saldo_ratio_3_window,416.8536274880171,175
slope_matm_other_3_window,415.28115051984787,163
mextracciones_ratio,413.97692711651325,204
Visa_mpagado,406.0352634936571,186
Master_msaldopesos,401.1064057946205,160
slope_matm_2_window,400.4423189908266,164
slope_mforex_sell_3_window,396.3739609718323,138
slope_mflujo_cheques_12_window,392.7096146643162,167
TC_Total_mconsumosdolares,390.8198497146368,144
catm_trx_delta_4,389.0902708917856,224
cpagomiscuentas_delta_3,387.78371123969555,223
slope_Master_mconsumosdolares_12_window,383.34381082654,133
cdiversificacion_financiera,383.19183471798897,68
slope_Visa_msaldodolares_6_window,378.8211206495762,189
Master_cconsumos_delta_4,375.1282130330801,149
slope_mtarjeta_visa_consumo_3_window,373.9441245496273,134
slope_mplazo_fijo_dolares_6_window,373.3339473307133,146
mextraccion_autoservicio,373.24152275919914,142
slope_Master_mpagominimo_3_window,373.0766160041094,138
slope_Master_mpagado_6_window,365.7755625396967,139
cextraccion_autoservicio_delta_4,361.6625476181507,213
ctransferencias_emitidas,361.25949032604694,137
ctarjeta_debito_delta_4,356.07756244391203,141
ctarjeta_master_transacciones_delta_4,354.0619520545006,177
catm_trx_delta_3,347.0499868988991,190
Master_cconsumos_delta_2,346.90701036155224,133
cpagomiscuentas,341.1598920673132,161
slope_mpayroll_3_window,331.33763195574284,88
ccuenta_debitos_automaticos_delta_4,327.1005928516388,195
slope_Master_msaldopesos_2_window,326.70072689652443,124
Master_mconsumospesos,322.87783446907997,148
cpagomiscuentas_delta_2,313.6397015750408,194
slope_Visa_msaldodolares_3_window,311.7992021292448,130
mlimite_tarjetas_total,310.4851126074791,97
slope_Master_mconsumototal_6_window,304.0716156363487,156
Master_msaldototal,302.41561119258404,81
slope_matm_other_2_window,301.63181725144386,126
cextraccion_autoservicio_delta_2,295.51799044013023,176
slope_Master_mpagominimo_2_window,290.10925528407097,115
tmobile_app,285.99473029375076,38
ctarjeta_master_transacciones_delta_3,285.3909108713269,112
ccallcenter_transacciones,284.8627972006798,85
slope_Master_msaldototal_3_window,283.57985995709896,114
ccajas_otras_delta_3,283.5707890987396,40
TC_Total_status,282.8099501132965,18
TC_Total_mpagado,282.5192758589983,119
slope_Master_mpagosdolares_12_window,279.7675417661667,99
slope_mtarjeta_visa_descuentos_6_window,275.9108256995678,116
slope_mprestamos_prendarios_3_window,272.9679544568062,73
matm,270.4761911779642,111
cextraccion_autoservicio,269.82312911748886,100
TC_Total_mconsumototal,268.1888701170683,99
tusa_app_o_homebanking,266.87692040205,25
catm_trx_delta_2,263.9243647158146,164
slope_mingresos_por_producto_ratio_2_window,262.79601903259754,61
slope_mcajeros_propios_descuentos_12_window,257.05977638065815,105
ccajas_otras,256.50582318007946,39
slope_mprestamos_prendarios_12_window,252.56900265812874,150
slope_mtarjeta_master_consumo_6_window,249.987498447299,82
slope_Visa_mpagosdolares_3_window,247.858050391078,105
ctarjeta_master,246.9396302998066,15
slope_mingresos_por_producto_ratio_3_window,242.32063940167427,72
slope_mingresos_vs_saldo_ratio_2_window,238.71027055382729,141
slope_Master_msaldototal_6_window,236.42040622234344,122
ctarjeta_master_transacciones,234.29247239232063,54
ctarjeta_visa,229.37462776899338,25
slope_mprestamos_hipotecarios_12_window,228.57812695205212,106
slope_Master_mconsumototal_2_window,226.82561179995537,80
tcallcenter,226.11659109592438,28
slope_Master_msaldodolares_12_window,225.86727453768253,86
ccajas_otras_delta_2,225.8031013906002,59
slope_Visa_mpagosdolares_2_window,224.24549533426762,87
slope_mtarjeta_master_consumo_3_window,223.49537947773933,61
slope_Master_msaldototal_2_window,215.74714028835297,100
slope_mttarjeta_master_debitos_automaticos_6_window,206.22596362233162,96
cpayroll_trx_delta_3,204.6583102941513,108
slope_Master_mconsumototal_3_window,204.36327746510506,79
ctarjeta_master_transacciones_delta_2,202.09086227416992,91
Master_cconsumos_delta_3,200.9147609770298,104
slope_mforex_sell_2_window,196.56994697451591,74
matm_other,190.05263730883598,83
slope_mttarjeta_master_debitos_automaticos_2_window,188.11892148852348,60
catm_trx,186.688902258873,74
cpayroll_trx_delta_4,186.28010930120945,88
ccuenta_debitos_automaticos_delta_3,185.8854378759861,138
catm_trx_other_delta_4,184.92560172080994,97
ccuenta_debitos_automaticos_delta_2,184.65465021133423,106
slope_mtarjeta_master_consumo_2_window,183.3838428258896,73
cplazo_fijo_delta_4,183.01809214055538,61
ctarjeta_visa_delta_3,180.8960241675377,21
Visa_Finiciomora,175.55055928230286,12
Visa_msaldodolares,175.4426946938038,77
active_quarter,174.08633393794298,68
Master_cconsumos,171.65285374224186,77
slope_mcheques_emitidos_12_window,171.48036608099937,73
cseguro_vivienda,170.75363397598267,88
slope_mcheques_depositados_6_window,164.0323208272457,54
slope_minversion_ratio_12_window,161.6126366108656,91
slope_mcaja_ahorro_adicional_12_window,160.96898117661476,119
Visa_mpagosdolares,160.84969618916512,63
ctarjeta_debito_delta_3,160.23668815940619,73
slope_mcaja_ahorro_adicional_6_window,159.97078800201416,85
catm_trx_other_delta_3,158.51440170407295,93
slope_mplazo_fijo_dolares_3_window,156.58593086898327,69
slope_Visa_msaldodolares_2_window,155.01893985271454,85
slope_mpayroll_2_window,154.51522263884544,65
cforex_sell_delta_4,152.4964592307806,57
slope_mflujo_cheques_6_window,151.07358068227768,68
mforex_sell,150.65472219884396,39
ctarjeta_visa_delta_2,145.9951447248459,12
TC_Total_msaldodolares,130.31063973903656,51
slope_Master_mconsumosdolares_6_window,128.17425313591957,33
Master_mconsumototal,126.43686878681183,61
slope_mpayroll2_12_window,126.35372368991375,42
slope_mingresos_mensuales_2_window,126.04660728573799,45
slope_mingresos_mensuales_3_window,120.29449090361595,48
cforex_delta_4,116.79466164112091,45
cempleadores_delta_4,115.2910713404417,48
TC_Total_mpagosdolares,115.07192847132683,45
ctarjeta_master_delta_4,113.51936739683151,16
ccajas_extracciones_delta_2,111.63945236802101,61
cseguro_accidentes_personales,110.50786605477333,63
