feature,importance_gain,importance_split
slope_mcaja_ahorro_adicional_2_window,86.63826495409012,40
ccajas_extracciones_delta_4,82.40802392363548,53
ccajas_extracciones_delta_3,80.69380220770836,33
cforex_sell_delta_3,80.49637538194656,35
mttarjeta_master_debitos_automaticos,79.80996197462082,28
slope_mplazo_fijo_dolares_2_window,78.33974361419678,45
cdiversificacion_financiera_delta_4,77.19105342030525,27
ccaja_ahorro_delta_4,75.58078464865685,16
slope_minversion_ratio_2_window,74.37679207324982,43
slope_minversion1_pesos_12_window,72.72877991199493,24
slope_mflujo_cheques_3_window,72.39127510786057,32
mcaja_ahorro_adicional,72.00454533100128,42
slope_Master_msaldodolares_2_window,70.81740865111351,22
slope_minversion2_12_window,70.06051126122475,28
TC_Total_delinquency,68.35853558778763,14
slope_mprestamos_prendarios_2_window,67.08227133750916,26
Master_mpagado,67.0009645819664,23
slope_Master_mpagosdolares_6_window,66.99722974002361,25
mtarjeta_visa_descuentos,65.27022743225098,31
ctarjeta_master_delta_4,64.42267253994942,20
tusa_app_o_homebanking,62.63607442378998,16
slope_Master_msaldodolares_6_window,61.89363485574722,22
mcheques_emitidos,61.010849952697754,7
minversion_ratio,59.22883892059326,23
slope_mtarjeta_master_descuentos_6_window,58.63133779168129,27
slope_minversion2_6_window,57.980281591415405,15
cseguro_accidentes_personales_delta_4,57.75770504772663,33
Master_Finiciomora,56.942380875349045,12
ccajas_otras,56.05791154503822,19
slope_mforex_buy_6_window,54.8777993619442,38
ccaja_seguridad_delta_4,54.32839769124985,18
ccajas_depositos_delta_4,53.39296066761017,26
slope_mflujo_cheques_2_window,51.19980564713478,18
Visa_delinquency,51.0153124332428,18
ccaja_ahorro_delta_2,50.70684629678726,17
slope_mpagodeservicios_3_window,50.46588113903999,13
ctarjeta_debito_delta_2,49.76717323064804,14
mprestamos_hipotecarios,48.43322676420212,14
ctarjeta_master_debitos_automaticos_delta_4,47.99029818177223,27
catm_trx_other,47.76485085487366,22
ctarjeta_visa_delta_4,47.32451319694519,20
cplazo_fijo_delta_3,47.18177369236946,23
ctarjeta_master_debitos_automaticos_delta_2,45.14601171016693,22
Master_mconsumosdolares,44.61679005622864,4
slope_mtarjeta_visa_descuentos_3_window,44.583128064870834,19
ctarjeta_master_debitos_automaticos_delta_3,43.326605051755905,17
slope_mcheques_depositados_rechazados_12_window,42.99433970451355,15
slope_Master_mconsumosdolares_3_window,42.13531318306923,14
TC_Total_mpagosdolares,40.598804265260696,21
cempleadores_delta_2,39.34823575615883,17
cforex_delta_2,38.51128000020981,26
slope_mtarjeta_visa_descuentos_2_window,38.497647911310196,26
slope_mpagodeservicios_12_window,38.40441182255745,27
slope_Master_msaldodolares_3_window,37.41665667295456,10
slope_minversion_ratio_3_window,35.287108063697815,26
cdiversificacion_financiera_delta_2,34.38007402420044,18
ctarjeta_visa_delta_3,34.32261884212494,15
slope_minversion1_pesos_6_window,33.398394018411636,13
slope_mprestamos_hipotecarios_3_window,32.303131461143494,11
cdias_mora_promedio,32.04564559459686,13
mprestamos_prendarios,31.027161359786987,18
cdiversificacion_financiera_delta_3,30.622745633125305,13
slope_Master_madelantopesos_12_window,30.25947731733322,10
ctarjeta_master_debitos_automaticos,30.017871469259262,10
slope_mpagodeservicios_6_window,29.38932678103447,17
cseguro_vida_delta_4,28.958647817373276,20
ctarjeta_visa_descuentos_delta_4,27.613472908735275,15
slope_Master_mconsumosdolares_2_window,27.44128954410553,8
ctarjeta_visa_descuentos_delta_3,26.581513017416,17
cseguro_auto,26.440128177404404,13
ccajas_extracciones,24.537982940673828,10
ccaja_seguridad_delta_3,24.47811883687973,8
slope_mcheques_emitidos_2_window,24.10258960723877,3
Master_msaldodolares,23.097494035959244,10
ccajeros_propios_descuentos_delta_4,22.670064568519592,7
cplazo_fijo_delta_2,21.121592849493027,16
tsin_sueldo_mes,20.80079936981201,4
TC_Total_Finiciomora,20.648799896240234,1
Visa_Finiciomora,19.5121012032032,13
Visa_cadelantosefectivo_delta_4,18.03384006023407,4
ctarjeta_visa_descuentos_delta_2,17.610224217176437,17
tsin_transacciones_mes,17.20711314678192,8
cseguro_accidentes_personales_delta_3,16.988490790128708,16
slope_mcheques_emitidos_6_window,16.718252927064896,9
slope_mforex_buy_3_window,16.646654963493347,6
cforex,16.61484181880951,6
cprestamos_hipotecarios,15.968850255012512,6
ccajas_depositos_delta_2,15.719693213701248,13
cseguro_vivienda_delta_4,14.989833176136017,11
ccheques_emitidos,14.408496856689453,6
cforex_sell_delta_2,14.319116055965424,9
slope_Visa_madelantopesos_12_window,14.236097693443298,5
ccheques_depositados_delta_4,13.959026873111725,14
Master_mpagosdolares,12.766160130500793,4
slope_Master_mpagosdolares_3_window,12.51900389790535,7
slope_mcheques_emitidos_3_window,12.342526823282242,3
tmora_total,12.338170289993286,4
cseguro_accidentes_personales_delta_2,12.097703069448471,9
ccajas_depositos,11.795181393623352,3
cforex_sell,11.570267915725708,5
slope_minversion2_2_window,10.937822133302689,5
ctarjeta_master_descuentos_delta_2,10.435562074184418,9
Master_cadelantosefectivo_delta_2,10.262299537658691,1
mforex_buy,9.992229700088501,2
cinversion2,9.850448042154312,6
slope_mcajeros_propios_descuentos_3_window,8.996189057826996,11
cpagodeservicios_delta_4,8.703889280557632,4
ccajeros_propios_descuentos_delta_2,8.631240040063858,10
ctarjeta_master_descuentos_delta_3,8.162555038928986,8
ccheques_depositados_delta_3,7.805560111999512,1
cprestamos_prendarios_delta_2,7.6364069283008575,3
ccajeros_propios_descuentos_delta_3,7.626593977212906,8
mcheques_depositados,7.153029024600983,3
ccheques_emitidos_delta_4,6.88160514831543,4
cpagodeservicios_delta_3,6.858260154724121,2
ccaja_seguridad_delta_2,6.805819988250732,1
slope_mforex_buy_2_window,6.775090217590332,2
cseguro_vivienda_delta_3,6.46533590555191,5
ccajas_depositos_delta_3,6.331713110208511,8
slope_mplazo_fijo_pesos_12_window,6.133809924125671,3
slope_Visa_madelantopesos_6_window,6.033490180969238,1
cprestamos_prendarios,5.7410889863967896,4
Master_delinquency,5.682410001754761,2
ctarjeta_visa_descuentos,5.343771994113922,2
talta_mora,5.294027864933014,3
mflujo_cheques,4.907106935977936,5
cseguro_auto_delta_4,4.788537979125977,5
slope_mcheques_depositados_rechazados_6_window,4.36876106262207,3
tsin_inversiones,4.195465087890625,2
mtarjeta_master_descuentos,3.846715956926346,5
slope_Visa_madelantodolares_6_window,3.7875099182128906,1
slope_minversion1_pesos_2_window,3.3951610028743744,4
slope_mcajeros_propios_descuentos_2_window,3.241278037428856,5
cforex_buy_delta_3,3.2132541239261627,3
cseguro_vida_delta_2,3.0925920009613037,4
slope_minversion1_pesos_3_window,3.07505401968956,4
slope_Master_madelantodolares_12_window,3.0333900451660156,1
slope_mtarjeta_master_descuentos_2_window,3.0306700468063354,4
ccajeros_propios_descuentos,2.969587951898575,3
cforex_buy_delta_4,2.7266549468040466,3
minversion2,2.606966018676758,2
slope_Master_madelantopesos_6_window,2.6034809350967407,2
slope_mtarjeta_master_descuentos_3_window,2.6011030077934265,3
Master_cadelantosefectivo_delta_4,2.30430006980896,1
cseguro_vida_delta_3,2.2865650057792664,3
slope_mprestamos_hipotecarios_2_window,2.091544985771179,2
tcuentas,1.9803099632263184,1
minversion1_pesos,1.8970600366592407,1
cprestamos_prendarios_delta_4,1.829375982284546,2
slope_minversion1_dolares_12_window,1.7661279737949371,3
Visa_cadelantosefectivo_delta_3,1.5946600437164307,1
cpagodeservicios,1.519603043794632,2
slope_Master_mpagosdolares_2_window,1.4396809935569763,3
slope_mcheques_emitidos_rechazados_6_window,1.1600750088691711,2
ccheques_depositados_delta_2,0.9945749938488007,2
slope_mcheques_emitidos_rechazados_2_window,0.9529190063476562,1
cinversion1,0.9403979778289795,1
slope_minversion2_3_window,0.9346970021724701,2
ctarjeta_master_descuentos,0.9158909916877747,1
mcajeros_propios_descuentos,0.8527820110321045,1
cforex_buy_delta_2,0.7973750233650208,1
ccheques_depositados,0.6950250267982483,1
slope_mplazo_fijo_pesos_6_window,0.6920049786567688,1
mpagodeservicios,0.5670279860496521,1
minversion1_dolares,0.5550780296325684,1
cinversion2_delta_3,0.5407459735870361,1
ctarjeta_master_descuentos_delta_4,0.5105379819869995,1
cinversion1_delta_2,0.50142502784729,1
cinversion1_delta_4,0.4825670123100281,1
cseguro_vivienda_delta_2,0.4521830081939697,1
cpagodeservicios_delta_2,0.4100939929485321,1
tvip_baja_actividad,0.3601840138435364,1
cinversion2_delta_4,0.2776080071926117,1
mpayroll2,0.0,0
ccheques_emitidos_rechazados_delta_3,0.0,0
Master_cadelantosefectivo_delta_3,0.0,0
slope_minversion1_dolares_3_window,0.0,0
slope_mpayroll2_3_window,0.0,0
cprestamos_hipotecarios_delta_4,0.0,0
cliente_vip_delta_4,0.0,0
cliente_antiguedad_delta_4,0.0,0
ccuenta_corriente_delta_4,0.0,0
cforex_buy,0.0,0
mplazo_fijo_pesos,0.0,0
ccheques_depositados_rechazados_delta_4,0.0,0
ccheques_emitidos_rechazados_delta_4,0.0,0
slope_Visa_madelantodolares_3_window,0.0,0
slope_Visa_madelantopesos_3_window,0.0,0
slope_mpagodeservicios_2_window,0.0,0
slope_mpayroll2_6_window,0.0,0
cseguro_auto_delta_2,0.0,0
cpayroll2_trx_delta_2,0.0,0
cprestamos_hipotecarios_delta_2,0.0,0
cinversion2_delta_2,0.0,0
cliente_vip_delta_2,0.0,0
slope_Visa_madelantodolares_12_window,0.0,0
cliente_antiguedad_delta_2,0.0,0
ccuenta_corriente_delta_2,0.0,0
mcheques_emitidos_rechazados,0.0,0
Master_madelantopesos,0.0,0
Master_madelantodolares,0.0,0
Master_cadelantosefectivo,0.0,0
cpayroll2_trx,0.0,0
slope_Master_madelantodolares_2_window,0.0,0
slope_mcheques_depositados_rechazados_2_window,0.0,0
slope_Master_madelantopesos_2_window,0.0,0
ccheques_emitidos_rechazados,0.0,0
mcheques_depositados_rechazados,0.0,0
ccheques_depositados_rechazados,0.0,0
ccheques_emitidos_delta_3,0.0,0
slope_mplazo_fijo_pesos_3_window,0.0,0
slope_mcuenta_corriente_adicional_3_window,0.0,0
ccheques_depositados_rechazados_delta_3,0.0,0
TC_Total_madelantopesos,0.0,0
ccheques_emitidos_delta_2,0.0,0
ccheques_depositados_rechazados_delta_2,0.0,0
ccheques_emitidos_rechazados_delta_2,0.0,0
slope_mcuenta_corriente_adicional_6_window,0.0,0
slope_minversion1_dolares_2_window,0.0,0
cliente_vip,0.0,0
cpayroll2_trx_delta_4,0.0,0
slope_mplazo_fijo_pesos_2_window,0.0,0
tsolo_tarjetas,0.0,0
slope_Master_madelantodolares_6_window,0.0,0
slope_mcuenta_corriente_adicional_2_window,0.0,0
slope_minversion1_dolares_6_window,0.0,0
Visa_cadelantosefectivo_delta_2,0.0,0
cliente_vip_delta_3,0.0,0
ccuenta_corriente_delta_3,0.0,0
cliente_antiguedad_delta_3,0.0,0
Visa_cadelantosefectivo,0.0,0
TC_Total_cadelantosefectivo,0.0,0
TC_Total_madelantodolares,0.0,0
slope_mcuenta_corriente_adicional_12_window,0.0,0
cprestamos_hipotecarios_delta_3,0.0,0
cprestamos_prendarios_delta_3,0.0,0
slope_Visa_madelantodolares_2_window,0.0,0
slope_Visa_madelantopesos_2_window,0.0,0
slope_Master_madelantodolares_3_window,0.0,0
slope_Master_madelantopesos_3_window,0.0,0
slope_mcheques_emitidos_rechazados_3_window,0.0,0
slope_mcheques_depositados_rechazados_3_window,0.0,0
slope_mpayroll2_2_window,0.0,0
Visa_madelantodolares,0.0,0
Visa_madelantopesos,0.0,0
cseguro_auto_delta_3,0.0,0
mcuenta_corriente_adicional,0.0,0
cpayroll2_trx_delta_3,0.0,0
cinversion1_delta_3,0.0,0
ccuenta_corriente,0.0,0
