feature,importance_gain,importance_split
cseguro_auto_lag_1,29.75453907251358,12
Master_msaldodolares_lag_2,29.120095282793045,13
cseguro_auto_lag_2,28.96924015879631,24
cinversion2_lag_1_1,28.37504208087921,9
cprestamos_hipotecarios_lag_1_1,27.829244136810303,9
TC_Total_Finiciomora_lag_1_1,27.39570939540863,4
cprestamos_prendarios_lag_1_1,27.268763184547424,6
mcheques_depositados_lag_1_1,26.739340364933014,9
cprestamos_hipotecarios_lag_2,26.54594397544861,13
cinversion1_lag_2,25.93563085794449,11
Master_msaldodolares_lag_1_1,25.0465729534626,8
ccheques_emitidos_lag_1,24.927267640829086,9
usa_app_o_homebanking_lag_1_1,24.820508897304535,10
Visa_delinquency_lag_2,24.654584050178528,16
ccajas_depositos_lag_1_1,24.300206005573273,9
ctarjeta_master_descuentos,23.80047059059143,5
ctarjeta_visa_descuentos_lag_1,23.652418851852417,16
minversion1_pesos_lag_1_1,23.09517338871956,12
mprestamos_prendarios_lag_1_1,22.54986196756363,15
mcheques_depositados_lag_2,22.48487824201584,22
ccajeros_propios_descuentos,22.34302681684494,11
Master_Finiciomora_lag_2,20.894878149032593,15
mprestamos_hipotecarios_lag_1,20.506311550736427,12
mtarjeta_master_descuentos,20.431453853845596,13
Master_mconsumosdolares_lag_1_1,19.84284397959709,5
tcallcenter_lag_1_1,19.27098959684372,7
ctarjeta_visa_descuentos,19.238325655460358,12
ccajas_otras_lag_1_1,18.8780909627676,25
cplazo_fijo_lag_1_1,18.601060897111893,13
ccajeros_propios_descuentos_lag_2,17.855539068579674,22
minversion1_dolares_lag_1_1,17.741320610046387,3
cseguro_auto_lag_1_1,16.94306892156601,6
Master_delinquency,16.890389800071716,4
TC_Total_status_lag_2,16.598033010959625,11
mtarjeta_master_descuentos_lag_1,14.309819042682648,20
cinversion1_lag_1_1,13.396299600601196,4
mprestamos_hipotecarios_lag_1_1,13.027178078889847,7
Visa_delinquency_lag_1,12.88247087597847,6
TC_Total_Finiciomora,12.808757081627846,17
Master_delinquency_lag_1,12.119374930858612,2
Visa_madelantopesos,12.074490308761597,2
ctarjeta_visa_lag_1,11.90839958190918,1
mpagodeservicios_lag_2,11.786549746990204,8
ctarjeta_visa_lag_2,11.554155856370926,5
mcheques_emitidos_lag_1_1,10.739725798368454,5
cforex_sell_lag_1_1,10.162909924983978,5
mforex_buy_lag_2,9.080094039440155,11
Master_Finiciomora_lag_1_1,9.035680055618286,5
ccajeros_propios_descuentos_lag_1_1,8.931219220161438,9
Master_mpagosdolares,8.921859830617905,8
ccheques_depositados_lag_1_1,8.86199414730072,4
cpagodeservicios_lag_1,8.698607742786407,3
tcuentas_lag_1_1,8.632367134094238,6
mpagodeservicios_lag_1,8.345136821269989,4
mtarjeta_master_descuentos_lag_2,8.221059113740921,7
cforex_lag_1_1,7.017102003097534,5
ccheques_emitidos_lag_2,6.980521082878113,9
ctarjeta_master_descuentos_lag_2,6.8966110944747925,5
mforex_buy_lag_1,6.474305033683777,8
mcajeros_propios_descuentos_lag_2,6.164255112409592,6
ccajeros_propios_descuentos_lag_1,5.806086033582687,8
TC_Total_delinquency_lag_1_1,5.366288036108017,6
Visa_status_lag_2,5.144591003656387,9
Master_delinquency_lag_2,5.070340156555176,2
minversion1_dolares,4.970537036657333,5
Master_status_lag_2,4.9338459968566895,7
mpagodeservicios_lag_1_1,4.786055088043213,4
mtarjeta_master_descuentos_lag_1_1,4.292498022317886,6
mcheques_emitidos_rechazados_lag_1,4.019432961940765,5
ctarjeta_master_lag_2,3.61183500289917,3
Master_cadelantosefectivo_lag_2,3.407059907913208,1
Master_madelantopesos_lag_2,3.139258027076721,2
ctarjeta_visa_lag_1_1,3.111690044403076,1
Master_Finiciomora_lag_1,2.7395719289779663,6
mcajeros_propios_descuentos_lag_1_1,2.589260995388031,3
cinversion1,2.4908480048179626,3
Master_madelantopesos_lag_1,2.2147998809814453,1
ctarjeta_visa_descuentos_lag_1_1,2.120865046977997,4
ctarjeta_master_descuentos_lag_1,2.0921210050582886,3
ctarjeta_master_lag_1,2.0199770033359528,4
mpayroll2_lag_1_1,1.8846529722213745,2
mplazo_fijo_pesos_lag_2,1.8712759912014008,3
cpagodeservicios,1.7259030044078827,3
ccheques_depositados_rechazados_lag_2,1.070389986038208,1
mforex_buy_lag_1_1,1.0683399438858032,1
ccheques_emitidos_rechazados_lag_1,1.044615000486374,2
Visa_delinquency_lag_1_1,0.9970620274543762,1
mcheques_depositados_rechazados_lag_2,0.9854009747505188,1
ccheques_emitidos_lag_1_1,0.9535369873046875,1
mcheques_emitidos_rechazados_lag_2,0.8024669885635376,1
ctarjeta_master_lag_1_1,0.6490430235862732,1
Master_madelantopesos,0.6249939799308777,1
cliente_vip_lag_1,0.6249449849128723,1
cpagodeservicios_lag_2,0.6147310137748718,1
ctarjeta_master_descuentos_lag_1_1,0.6107919812202454,1
cpayroll2_trx_lag_1,0.5531110167503357,1
cforex_buy_lag_1_1,0.5178319811820984,1
mpagodeservicios,0.509431004524231,1
mcheques_emitidos_rechazados,0.4749779999256134,1
cforex_buy_lag_2,0.46281901001930237,1
cforex_buy_lag_1,0.3848559856414795,1
mcheques_depositados_rechazados,0.3406209945678711,1
ccheques_emitidos_rechazados_lag_1_1,0.18407100439071655,1
ccheques_depositados_rechazados_lag_1_1,0.0,0
mcheques_emitidos_rechazados_lag_1_1,0.0,0
mplazo_fijo_pesos_lag_1_1,0.0,0
mcheques_depositados_rechazados_lag_1_1,0.0,0
TC_Total_madelantodolares,0.0,0
TC_Total_madelantopesos,0.0,0
cliente_vip_lag_2,0.0,0
TC_Total_cadelantosefectivo,0.0,0
cliente_vip_lag_1_1,0.0,0
TC_Total_Finiciomora_lag_2,0.0,0
Master_madelantodolares,0.0,0
cpagodeservicios_lag_1_1,0.0,0
ccheques_depositados_rechazados_lag_1,0.0,0
mcheques_depositados_rechazados_lag_1,0.0,0
cpayroll2_trx_lag_1_1,0.0,0
cpayroll2_trx_lag_2,0.0,0
mcuenta_corriente_adicional,0.0,0
mpayroll2_lag_2,0.0,0
ccheques_emitidos_rechazados_lag_2,0.0,0
Master_cadelantosefectivo,0.0,0
Master_cadelantosefectivo_lag_1_1,0.0,0
mpayroll2_lag_1,0.0,0
Master_delinquency_lag_1_1,0.0,0
mplazo_fijo_pesos,0.0,0
Master_madelantodolares_lag_1,0.0,0
mplazo_fijo_pesos_lag_1,0.0,0
Master_madelantodolares_lag_1_1,0.0,0
Visa_madelantodolares_lag_1,0.0,0
Master_madelantodolares_lag_2,0.0,0
Master_madelantopesos_lag_1_1,0.0,0
ccuenta_corriente_lag_1,0.0,0
ccheques_emitidos_rechazados,0.0,0
ccheques_depositados_rechazados,0.0,0
Visa_madelantodolares_lag_2,0.0,0
Visa_madelantopesos_lag_1_1,0.0,0
Visa_madelantopesos_lag_2,0.0,0
Visa_madelantodolares_lag_1_1,0.0,0
Visa_madelantopesos_lag_1,0.0,0
TC_Total_madelantodolares_lag_1,0.0,0
TC_Total_cadelantosefectivo_lag_1,0.0,0
Visa_cadelantosefectivo_lag_1,0.0,0
mcuenta_corriente_adicional_lag_1,0.0,0
mcuenta_corriente_adicional_lag_2,0.0,0
TC_Total_madelantopesos_lag_1,0.0,0
Master_cadelantosefectivo_lag_1,0.0,0
TC_Total_cadelantosefectivo_lag_2,0.0,0
mpayroll2,0.0,0
mcuenta_corriente_adicional_lag_1_1,0.0,0
ccuenta_corriente_lag_2,0.0,0
ccuenta_corriente_lag_1_1,0.0,0
Visa_cadelantosefectivo_lag_1_1,0.0,0
Visa_cadelantosefectivo_lag_2,0.0,0
TC_Total_cadelantosefectivo_lag_1_1,0.0,0
cpayroll2_trx,0.0,0
TC_Total_madelantopesos_lag_1_1,0.0,0
TC_Total_madelantodolares_lag_2,0.0,0
TC_Total_madelantodolares_lag_1_1,0.0,0
TC_Total_madelantopesos_lag_2,0.0,0
Visa_madelantodolares,0.0,0
Visa_cadelantosefectivo,0.0,0
cliente_vip,0.0,0
ccuenta_corriente,0.0,0
